지역(구),폐업연월,경양식,기타,김밥(도시락),까페,분식,뷔페식,식육(숯불구이),외국음식전문점(인도태국등),일식,정종/대포집/소주방,중국식,통닭(치킨),패밀리레스트랑,패스트푸드,한식,횟집
강서구,202105,4.47761194,3.50877193,0,0,5.494505495,0,14.28571429,0,2.752293578,6.930693069,4.444444444,6.50887574,0,0,4.260651629,0
강서구,202106,6.71641791,8.771929825,0,0,3.296703297,11.11111111,0,0,1.834862385,2.97029703,0,2.366863905,0,0,2.756892231,0
강서구,202107,5.223880597,1.754385965,0,50,1.098901099,0,0,7.142857143,3.669724771,0.99009901,6.666666667,2.958579882,0,0,3.50877193,0
강서구,202108,2.985074627,5.263157895,0,0,4.395604396,0,0,7.142857143,5.504587156,2.97029703,6.666666667,3.550295858,0,0,4.887218045,18.18181818
강서구,202109,4.47761194,3.50877193,0,0,3.296703297,0,0,0,3.669724771,0,0,4.733727811,0,22.22222222,4.135338346,9.090909091
강서구,202110,0.746268657,0,0,0,0,0,0,0,0,0,0,0.591715976,0,0,0.250626566,0
관악구,201902,1.709401709,2.739726027,0,0,0.699300699,18.18181818,7.407407407,6.666666667,1.785714286,2.127659574,0,2.242152466,0,14.28571429,2.456140351,0
관악구,201903,1.709401709,2.739726027,0,5.882352941,2.097902098,0,0,0,5.357142857,2.127659574,2.941176471,3.139013453,0,0,2.98245614,0
관악구,201904,2.564102564,0,0,0,2.797202797,0,7.407407407,6.666666667,5.357142857,2.127659574,0,4.035874439,0,0,2.631578947,25
관악구,201905,0.854700855,2.739726027,12.5,0,4.195804196,9.090909091,0,6.666666667,5.357142857,6.382978723,2.941176471,3.587443946,0,0,2.807017544,0
관악구,201906,1.709401709,1.369863014,0,0,2.097902098,0,7.407407407,0,1.785714286,0,2.941176471,3.587443946,0,0,2.105263158,0
관악구,201907,3.418803419,2.739726027,0,0,0.699300699,0,0,0,7.142857143,4.255319149,2.941176471,2.242152466,0,0,2.631578947,0
관악구,201908,1.709401709,1.369863014,0,0,2.097902098,0,11.11111111,6.666666667,1.785714286,2.127659574,2.941176471,2.242152466,0,14.28571429,3.684210526,0
관악구,201909,0.854700855,0,12.5,5.882352941,1.398601399,0,0,6.666666667,3.571428571,2.127659574,0,1.34529148,0,0,2.807017544,0
관악구,201910,3.418803419,4.109589041,0,0,4.195804196,0,7.407407407,0,1.785714286,2.127659574,5.882352941,1.793721973,0,0,2.456140351,0
관악구,201911,4.273504274,5.479452055,12.5,5.882352941,3.496503497,9.090909091,0,0,1.785714286,4.255319149,0,3.587443946,0,0,3.684210526,0
관악구,201912,2.564102564,2.739726027,12.5,11.76470588,2.097902098,0,3.703703704,0,7.142857143,2.127659574,8.823529412,3.587443946,0,14.28571429,2.98245614,8.333333333
관악구,202001,4.273504274,2.739726027,12.5,17.64705882,3.496503497,9.090909091,3.703703704,6.666666667,1.785714286,4.255319149,5.882352941,3.587443946,0,14.28571429,3.157894737,8.333333333
관악구,202002,0.854700855,10.95890411,0,5.882352941,2.797202797,18.18181818,0,0,3.571428571,2.127659574,2.941176471,7.174887892,0,0,2.280701754,8.333333333
관악구,202003,5.982905983,2.739726027,0,11.76470588,2.097902098,0,0,0,0,4.255319149,0,3.139013453,0,0,2.98245614,0
관악구,202004,3.418803419,2.739726027,12.5,0,2.097902098,0,3.703703704,6.666666667,3.571428571,0,0,6.278026906,0,0,1.578947368,0
관악구,202005,2.564102564,1.369863014,0,0,0.699300699,0,3.703703704,0,0,2.127659574,2.941176471,2.69058296,0,0,2.105263158,8.333333333
관악구,202006,2.564102564,0,0,5.882352941,0.699300699,0,3.703703704,0,0,4.255319149,0,2.242152466,0,14.28571429,2.280701754,0
관악구,202007,2.564102564,4.109589041,0,0,5.594405594,0,0,0,5.357142857,2.127659574,0,0.896860987,0,0,1.929824561,0
관악구,202008,4.273504274,4.109589041,0,0,5.594405594,9.090909091,7.407407407,6.666666667,0,14.89361702,5.882352941,4.035874439,0,0,1.754385965,16.66666667
관악구,202009,4.273504274,5.479452055,0,0,1.398601399,0,0,0,1.785714286,4.255319149,2.941176471,4.484304933,0,0,4.210526316,0
관악구,202010,0.854700855,4.109589041,0,5.882352941,4.895104895,0,7.407407407,6.666666667,1.785714286,6.382978723,2.941176471,3.587443946,0,0,4.035087719,0
관악구,202011,2.564102564,1.369863014,12.5,0,2.097902098,0,0,6.666666667,3.571428571,0,2.941176471,2.242152466,0,0,3.157894737,0
관악구,202012,4.273504274,0,0,0,3.496503497,9.090909091,0,0,1.785714286,2.127659574,0,0.896860987,0,0,4.210526316,0
관악구,202101,3.418803419,2.739726027,0,0,2.797202797,0,3.703703704,0,3.571428571,0,5.882352941,2.69058296,0,14.28571429,4.210526316,0
관악구,202102,1.709401709,2.739726027,0,0,1.398601399,0,3.703703704,0,3.571428571,0,0,0.448430493,0,0,3.157894737,0
관악구,202103,2.564102564,1.369863014,0,11.76470588,4.895104895,0,3.703703704,0,5.357142857,0,8.823529412,2.242152466,0,14.28571429,3.859649123,0
관악구,202104,3.418803419,6.849315068,0,0,2.797202797,0,0,0,3.571428571,6.382978723,5.882352941,3.139013453,0,0,5.614035088,0
